ts_utc,file,speaker,pred_class,confidence,entropy,rms,text,prob_happy,prob_angry,prob_fear,prob_calm,prob_sad,prob_surprise
2025-12-31T17:04:16+00:00,mic:106,Speaker_6 [Match: Medium - Check for Clone,angry,0.62291694,0.95941088,0.01109504,แต่ว่า ถ้าหากว่า ต่อเครื่อง แล้ว มัน ต่อเครื่อง แค่ หนึ่ง ชม,0.62291694,0.12811942,0.23519967,0.00000000,0.01333741,0.00042655
2025-12-31T17:04:19+00:00,mic:107,Speaker_6 [Match: Low - Tone Change?,angry,0.77535373,0.60727460,0.01187532,เข้าวัน อ่างถึงใข้อืก เจ้าอ วัน อัาตะวัน จากล้าว เอิง,0.77535373,0.00000000,0.20148450,0.00000000,0.02316179,0.00000000
2025-12-31T17:04:20+00:00,mic:108,Speaker_6 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01305583,เจ้า มร ร ศตน จง ว่า ยิ่ง หนีหนึ่ง ม,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:04:21+00:00,mic:109,Speaker_6 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01321201,ตคุนจก วาก ยิ่ง หดีหนึ่ง มาก เออ ใช่ อย่า ทันผ้า,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:04:23+00:00,mic:110,Speaker_17,angry,1.00000000,0.00000000,0.01049101,เออ ใช่ ยา เป็น ข้าห น่า เนือ,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:05:21+00:00,mic:111,Speaker_6 [Match: Low - Tone Change?,fear,0.34587398,1.09754866,0.01012847,อืม แต่ว่า ลอก บรรุษ มัน เพิ่ม ให้ มัน นิดหนึ่ง,0.34231958,0.00000000,0.34587398,0.00000000,0.31180647,0.00000000
2025-12-31T17:05:48+00:00,mic:112,Speaker_6 [Match: Low - Tone Change?,fear,0.48473784,0.98446479,0.01075106,อือ อือ จิ ยาบาล เป็นพั้อ ชอบ เดิน ท็อป ปิ้ง ด,0.39862600,0.00000000,0.48473784,0.00000000,0.11299734,0.00363882
2025-12-31T17:05:50+00:00,mic:113,Speaker_6 [Match: Low - Tone Change?,angry,0.89598429,0.33381778,0.01016488,จิย พา เป็นผู้ ชอบ เดิน ท็อป ปิ้ง ด้วย เพราะ งั้น ดู ที่ ฟ,0.89598429,0.00000000,0.00000000,0.00000000,0.10401566,0.00000000
2025-12-31T17:05:54+00:00,mic:114,Speaker_8 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01003012,พรม อยู ริ ต่งอากอะ,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:05:55+00:00,mic:115,Speaker_8 [Match: Low - Tone Change?,angry,0.92959374,0.25468857,0.01098045,อัก อับ อบ อาก อาก อะ,0.92959374,0.00000000,0.00000000,0.07040627,0.00000000,0.00000000
2025-12-31T17:05:57+00:00,mic:116,Speaker_6 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01105663,เกาทาย ลเขา จ่าย ดู ดี้ ฟรี เครื่องส,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:05:58+00:00,mic:117,Speaker_6 [Match: Medium - Check for Clone,angry,1.00000000,0.00000000,0.01057091,ดู ตี่ ฟรี เครื่อง สำอาง น้ำ หอม,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:06:00+00:00,mic:118,Speaker_6 [Match: Medium - Check for Clone,angry,0.90211880,0.32040239,0.01012382,เครื่องสำอาง น้ำ หอม คือ สวรรค์ ของ ฉัน,0.90211880,0.00000000,0.09788120,0.00000000,0.00000000,0.00000000
2025-12-31T17:06:05+00:00,mic:119,Speaker_4 [Match: Low - Tone Change?,fear,0.76389492,0.66644797,0.01168742,สวัสดี ทุกวันที่ พึ่งค่า ว่า ใม่ เรอ นะ หา ยินดี ตอนำ ทวันั้น,0.20336680,0.02408192,0.76389492,0.00000000,0.00478573,0.00387056
2025-12-31T17:06:06+00:00,mic:120,Speaker_4 [Match: Low - Tone Change?,fear,0.72665709,0.68821552,0.01084385,ไม่ เลย นา ให้ ยินดี ตอนทำ ทุวัน นะขา,0.24722862,0.00000000,0.72665709,0.00000000,0.01877297,0.00734132
2025-12-31T17:06:07+00:00,mic:121,Speaker_4 [Match: Low - Tone Change?,fear,0.77811432,0.61824657,0.01195588,ส่น น้าขา หู,0.19648455,0.00000000,0.77811432,0.00000000,0.02198958,0.00341152
2025-12-31T17:06:16+00:00,mic:122,Speaker_6 [Match: Medium - Check for Clone,angry,1.00000000,0.00000000,0.01156607,อาคาส ที่ คลอด เดิลแีลดม คอนเสิร์ฟ อีก ดิน นึ่ง ขา,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:06:18+00:00,mic:123,Speaker_6 [Match: Medium - Check for Clone,angry,1.00000000,0.00000000,0.01298607,เดลดียม คอนเสิร์ม อีก ดินนึ่ง ขอ สุน นา อดึง,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:06:19+00:00,mic:124,Speaker_6 [Match: Medium - Check for Clone,angry,1.00000000,0.00000000,0.01204234,นึ่ง ของ ษหาย ยด้วย มาก้าสุดท้าย แล้ว,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:06:40+00:00,mic:125,Speaker_6 [Match: Medium - Check for Clone,angry,1.00000000,0.00000000,0.01000848,ถ้า หากว่า อ อิ เคิ เล ซ ซี นึง อเที่ยว วาจ่าย น,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:06:45+00:00,mic:126,Speaker_6 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01120808,อันนี้ เป็น คนว้าจ่าย ได้ เอ วาย ไม่ ยอม จ่าย เพ ลา,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:06:58+00:00,mic:127,Speaker_18,angry,1.00000000,0.00000000,0.01064887,เคย ทำได้ เป็น การอาคาร แต่ ตอนนี้ แกะ,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:07:00+00:00,mic:128,Speaker_18 [Match: Medium - Check for Clone,angry,1.00000000,0.00000000,0.01162950,นการ อาคาร แต่ ตอน บิ แก้ แล้กคา เป็นใหม่,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:07:01+00:00,mic:129,Speaker_8 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01226905,น ว็น ไมน์ ล็อก ตหายาว,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:07:02+00:00,mic:130,Speaker_8 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01214681,อยล สน เหยี้ยว ตั้กะ หลัก มีเดีย พูด,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:07:03+00:00,mic:131,Speaker_8 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01309249,อยาก พวกสา อัสาก พูด กอ ไก่ เวอร์ ดอกมา,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:07:05+00:00,mic:132,Speaker_8 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01256380,อย่า พูด กอ ไก่ เวิร์ ออกมาเนียบ หม่ย,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:07:06+00:00,mic:133,Speaker_8 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01306976,เนียบ ไว ก็ ไม่ ดูอร่อย ไหญ่,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:07:07+00:00,mic:134,Speaker_8 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01292249,เนียบไม ก็ง ไม่ ดู ละร่อย หลา ยิ้ม,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:07:08+00:00,mic:135,Speaker_8 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01263504,อยใญยิ้ม สน จำเป็น ผู้ทงหลายปาก,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:07:09+00:00,mic:136,Speaker_8 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01238128,ฉน จำเป็น ผู้ ไหน่ มาก,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:07:11+00:00,mic:137,Speaker_8 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01220478,ฉัน สม ประ ปูด ส อไว,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:07:12+00:00,mic:138,Speaker_8 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01158289,นาสทน นีออนหญ้า นาเป็นแตน่องปา,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:07:13+00:00,mic:139,Speaker_8 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01176787,ยานายเป็นเตนองปลา แต่ให้ พุณใหาอม หมา,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:07:14+00:00,mic:140,Speaker_8 [Match: Low - Tone Change?,happy,0.67028189,0.63397883,0.01072271,ต่อท้า คุณพยุม หมา,0.32971811,0.00000000,0.00000000,0.67028189,0.00000000,0.00000000
2025-12-31T17:07:19+00:00,mic:141,Speaker_8 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01042652,เลยย คน ประตู้ กาง คะโก้าก แก กา,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:07:20+00:00,mic:142,Speaker_8 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01052344,ประตูวน ของคุ โก้ะก้า กา คุกกั,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:07:42+00:00,mic:143,Speaker_4 [Match: Low - Tone Change?,happy,1.00000000,0.00000000,0.01010014,จาก ข้อ สาม หลาจาเป็น ข้อสอง ดี ใหน ก็ ไม่ เน็ส,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000
2025-12-31T17:07:43+00:00,mic:144,Speaker_4 [Match: Medium - Check for Clone,angry,1.00000000,0.00000000,0.01102867,เป็น ข้อสอง ทีบไน ก็ ไม่ แน่ใจ นะณะ,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:08:16+00:00,mic:145,Speaker_6 [Match: Medium - Check for Clone,angry,0.98224026,0.08918744,0.01060208,และ ใส่ใจ ใน คอนเท็ค ของ เรา เพราะ ต โน ติด บา,0.98224026,0.00000000,0.00000000,0.00000000,0.01775974,0.00000000
2025-12-31T17:08:17+00:00,mic:146,Speaker_6 [Match: Medium - Check for Clone,angry,1.00000000,0.00000000,0.01268410,จ โหน ติด บ่า น่,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:08:19+00:00,mic:147,Speaker_6 [Match: Low - Tone Change?,angry,0.69388187,0.69632406,0.01189269,มนมง ทำรัร่าโร่อย ท่ารอย่าง และ ทำ อะไร แปลก แต,0.69388187,0.00000000,0.28362712,0.00000000,0.02249105,0.00000000
2025-12-31T17:08:24+00:00,mic:148,Speaker_6 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01076642,น การ ทดสอบ สังคม ใช่ ท่าใจ,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:08:25+00:00,mic:149,Speaker_8 [Match: Low - Tone Change?,happy,0.92104399,0.27621211,0.01050363,ช่อย ท้า ใช้ ครั้ง ปฎปป,0.07895599,0.00000000,0.00000000,0.92104399,0.00000000,0.00000000
2025-12-31T17:08:33+00:00,mic:150,Speaker_6 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01052404,ม นั่น ชึก คุนอาจ อ่าน อ่าน อ่างอ่า,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:08:36+00:00,mic:151,Speaker_7 [Match: Low - Tone Change?,angry,0.66274965,0.66306468,0.01031249,โปร จะ ไม่ ปิด ธ ใฉั ทอก ดีเลย,0.66274965,0.00000000,0.33325669,0.00000000,0.00305006,0.00094361
2025-12-31T17:08:38+00:00,mic:152,Speaker_7 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01074643,ปิด คุธมุ สะ ดอก ดีแล้ว,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:08:45+00:00,mic:153,Speaker_19,angry,1.00000000,0.00000000,0.01089956,ผมง่วง ว่ายกา เป็น เรง,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:08:46+00:00,mic:154,Speaker_19 [Match: Low - Tone Change?,happy,1.00000000,0.00000000,0.01243742,อัเปูน อัพน นั มา ม่ ไหว แล้ว วะ,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000
2025-12-31T17:08:47+00:00,mic:155,Speaker_20,happy,0.83542484,0.44717926,0.01148737, น มา หวัง แล้ว ว่า ปา กะ ทะ,0.16457516,0.00000000,0.00000000,0.83542484,0.00000000,0.00000000
2025-12-31T17:08:48+00:00,mic:156,Speaker_20 [Match: Low - Tone Change?,happy,0.93640321,0.26710613,0.01017382,ปาะถะถะ ไม่ พีง ไม จริง อันนี้ บอ บว่ะ,0.05189952,0.00000000,0.00000000,0.93640321,0.01169723,0.00000000
2025-12-31T17:09:24+00:00,mic:157,Speaker_21,angry,0.99285895,0.04240577,0.01131058,หนึ่งก หนอ,0.99285895,0.00000000,0.00000000,0.00000000,0.00714104,0.00000000
2025-12-31T17:09:25+00:00,mic:158,Speaker_21 [Match: Low - Tone Change?,angry,0.97038925,0.13338657,0.01403270,หนู่ ไข่,0.97038925,0.00000000,0.00000000,0.00000000,0.02961078,0.00000000
2025-12-31T17:09:26+00:00,mic:159,Speaker_12 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01300140,แค่ ว,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:09:27+00:00,mic:160,Speaker_22,angry,1.00000000,0.00000000,0.01283302,วุณไม่ต้า ืนถึง ทา,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:09:28+00:00,mic:161,Speaker_22 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01184523,หาวนะนับ นั่น ดัง ง มล,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:09:30+00:00,mic:162,Speaker_8 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01064172,รา มั นัง เนีว มูยมาท สออใกล้,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:09:31+00:00,mic:163,Speaker_8 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01013441,ม่าน สอวใก้ รุก ขึ้น เพราะเรา,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:10:17+00:00,mic:164,Speaker_6 [Match: Low - Tone Change?,angry,0.98667443,0.07516713,0.01073004,เธอ ทุก อย่าง ดีว่ะ บด เรา จะ ไป ก็ ไป ได้ เลย แบบ แท็กซี่,0.98667443,0.00000000,0.01196644,0.00000000,0.00135913,0.00000000
2025-12-31T17:10:18+00:00,mic:165,Speaker_6 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01113980,ทเรา จะ ไป ก็ ไป ได้ เลย แบบ แท็กซี่ เล เอะ์ หมด ฉัน เรียก,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:10:20+00:00,mic:166,Speaker_6 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01061699,ธอแบบ แท็กซี่ เลยว ถหบท นัน เรียก ะ เรียกล่าย ละยะ,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:10:35+00:00,mic:167,Speaker_0 [Match: Low - Tone Change?,angry,0.82187396,0.46911523,0.01155305,แฮ่ ดี ไม่ ได้ เป็น วัน เอา นะ โอ,0.82187396,0.00000000,0.17806160,0.00000000,0.00000000,0.00006446
2025-12-31T17:10:36+00:00,mic:168,Speaker_0 [Match: Low - Tone Change?,fear,0.93996447,0.22706533,0.01189467,ไม่ ได้ เป็น วัน เอา นะ โอ ร้า ไง อัน น่ะ,0.00000000,0.00000000,0.93996447,0.00000000,0.06003556,0.00000000
2025-12-31T17:10:38+00:00,mic:169,Speaker_0 [Match: Low - Tone Change?,angry,0.53342211,0.83083924,0.01081641,โอ้ บาง ง อัน น่ะ เลือบ แบค อัน โรกะ ว่า ร,0.53342211,0.00000000,0.42511576,0.00000000,0.04146212,0.00000000
2025-12-31T17:10:53+00:00,mic:170,Speaker_6 [Match: Low - Tone Change?,angry,0.72776246,0.58547167,0.01000879,ใกล วันนี้ แล้ว มัน ปิด เปิด พรุ่งนี้ลย,0.72776246,0.00000000,0.27223754,0.00000000,0.00000000,0.00000000
2025-12-31T17:11:06+00:00,mic:171,Speaker_18 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01026018,แพล จาง เลย ทำม้ำ หมา เอา แว ดาย ละ ใน ข้งแวสา,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:11:17+00:00,mic:172,Speaker_0 [Match: Medium - Check for Clone,fear,0.79862440,0.62777644,0.01006482,บลู ย่าน ที่จะ ไป ไป ยัง ง,0.00000000,0.00000000,0.79862440,0.00000000,0.13793267,0.06344282
2025-12-31T17:11:19+00:00,mic:173,Speaker_0 [Match: Medium - Check for Clone,angry,0.46824777,1.17162518,0.01115003,ย่าน ที่จะ ไป ไป ยังไง ไป ทำ อะไร,0.46824777,0.02742354,0.25705501,0.00000000,0.24264269,0.00463096
2025-12-31T17:11:35+00:00,mic:174,Speaker_6 [Match: Low - Tone Change?,angry,0.75190383,0.58358405,0.01121925,มัน เป็น ไอนี่ ด้วย เว้ย ของ ผม ก็ เหมือนเดิม เลย นะ,0.75190383,0.00000000,0.24338262,0.00000000,0.00471357,0.00000000
2025-12-31T17:11:36+00:00,mic:175,Speaker_6 [Match: Medium - Check for Clone,angry,1.00000000,0.00000000,0.01092290,อ้ย ของ ผม ก็ เหมือนเดิม เลย นะ คะ เฟียว มี ซิ่ง เอาต์,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:11:37+00:00,mic:176,Speaker_6 [Match: Medium - Check for Clone,angry,1.00000000,0.00000000,0.01051397,หมือนเดิม เลย นะ คระ เฟียว มี ซึง เอา ถ้าหาก ว่า เรา ไม่ มี,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:11:38+00:00,mic:177,Speaker_6 [Match: Medium - Check for Clone,angry,1.00000000,0.00000000,0.01064536,มี ซิง เอา ถ้าหาก ว่า เรา มี มี ไม่ รี เสิรช มาก ด้น,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:11:40+00:00,mic:178,Speaker_6 [Match: Medium - Check for Clone,angry,1.00000000,0.00000000,0.01031321,มี มี ไม่ รี สิช ห่วงหน้า เรา จะ รู้ ได้ ยังไง ว่า อะไร,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:11:42+00:00,mic:179,Speaker_6 [Match: Low - Tone Change?,angry,0.92688143,0.26267599,0.01025010,ด้ ยังไง ว่า อะไร เด็ด อะไร ดัง ไร คน ตาม มา จิ,0.92688143,0.00000000,0.00000000,0.00000000,0.07297409,0.00014448
2025-12-31T17:11:43+00:00,mic:180,Speaker_6 [Match: Medium - Check for Clone,sad,0.57431489,0.68206074,0.01027086,ดัง ไร คน ตาม มา ส แหยง ถ้า สะบุด ไว้ บาบ,0.00000000,0.00000000,0.42568511,0.00000000,0.57431489,0.00000000
2025-12-31T17:11:45+00:00,mic:181,Speaker_6 [Match: Low - Tone Change?,happy,0.97815126,0.10514939,0.01023466,ถ้า สบุด วะ บบ เรา แบบ มา ลู้ ที หลัง ว่า อ้ ยี เนี่ย,0.00000000,0.00000000,0.00000000,0.97815126,0.00000000,0.02184874
2025-12-31T17:12:13+00:00,mic:182,Speaker_0 [Match: Medium - Check for Clone,happy,1.00000000,0.00000000,0.01122246,ฟัง ก่อน บางที ต้อง จอง บางที ต้อง,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000
2025-12-31T17:12:15+00:00,mic:183,Speaker_0 [Match: Medium - Check for Clone,fear,0.54534358,0.84352426,0.01162541,อน บางที่ ต้อง จอง บางที ต้อง ร็อต โต้,0.40609193,0.00000000,0.54534358,0.00000000,0.04856446,0.00000000
2025-12-31T17:12:16+00:00,mic:184,Speaker_0 [Match: Medium - Check for Clone,angry,0.85383767,0.48622487,0.01099381,มอง บางที ต้อง รอบ โต้ นายคะ,0.85383767,0.00000000,0.11896351,0.00000000,0.02719884,0.00000000
2025-12-31T17:12:23+00:00,mic:185,Speaker_23,angry,0.91113627,0.29990106,0.01198973,ดหมาย แย่ เลย,0.91113627,0.00000000,0.08886378,0.00000000,0.00000000,0.00000000
2025-12-31T17:12:24+00:00,mic:186,Speaker_23 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01307291,แยก ในนองอ,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:12:36+00:00,mic:187,Speaker_6 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01175597,แวา เข้าที่ สะาม ค้อ ที่ สะหรน,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:12:37+00:00,mic:188,Speaker_6 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01040553,าม คน ที่ สะงัม ดเต็มไป ไป้ ประกัด หุนฝนทึก,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:13:08+00:00,mic:189,Speaker_6 [Match: Low - Tone Change?,fear,0.52714509,0.87960029,0.01008785,แชด ทาย สิ นะ ฮะ เหลอย ช่อง แชดทาย นิ้ง,0.00000000,0.00000000,0.52714509,0.41657025,0.05192451,0.00436018
2025-12-31T17:13:09+00:00,mic:190,Speaker_6 [Match: Medium - Check for Clone,fear,0.55870342,1.06194989,0.01117263,เรอ ช่อง แชดทา์ ส นิ้ ใน่ยงาน,0.29123518,0.00000000,0.55870342,0.00000000,0.10365808,0.04640337
2025-12-31T17:13:10+00:00,mic:191,Speaker_18 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01110580, ใน หงาน อะให้ ส่ง ชัดถ้า,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:13:27+00:00,mic:192,Speaker_24,angry,1.00000000,0.00000000,0.01163793,ชใด้ ร้องอากาศ ที่ แฟ้ พด พั ตั ตุด นัคา,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:13:28+00:00,mic:193,Speaker_24 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01013543,พุด มือ คา เห่า หัวหร้อม เอ็น อิฐ,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:13:29+00:00,mic:194,Speaker_0 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01306084,า เพ็ดนิก มี่ โร่ บเรีย บุบยัง ไม่ ได้,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:13:30+00:00,mic:195,Speaker_0 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01410507,มี ประ หม ริ อะ บม ยังค ไม่ ได้เย,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:13:32+00:00,mic:196,Speaker_0 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01336413,บุม ยัง ไม่ ได้ เลยมัน เต่ เต็ ห้าหาว และ อ่าวแล่อ่า,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:13:33+00:00,mic:197,Speaker_6 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01084534,าว แล้ว เอา เหร่าล้าว ละ,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:13:38+00:00,mic:198,Speaker_18 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01072330,บาก พรม ั ระ บอก ใสผม ได้ ไม่ ไดั้ เลย,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:13:39+00:00,mic:199,Speaker_18 [Match: Medium - Check for Clone,angry,1.00000000,0.00000000,0.01064327,ผม ได้ ไม่ ได้ เลย,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:13:53+00:00,mic:200,Speaker_6 [Match: Low - Tone Change?,angry,0.96376938,0.15577397,0.01019408,าม สอง หนึ่ง,0.96376938,0.00000000,0.03623061,0.00000000,0.00000000,0.00000000
2025-12-31T17:13:54+00:00,mic:201,Speaker_8 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01040491,ง หนึ่ง,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:13:55+00:00,mic:202,Speaker_8 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01189625,นั่ง มือน แล้วแต่,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:13:56+00:00,mic:203,Speaker_8 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01327566,แล้ว แต่,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:13:57+00:00,mic:204,Speaker_8 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01296828,ผแล เพื่อลัคคน คกคะคัก,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:13:59+00:00,mic:205,Speaker_15 [Match: Low - Tone Change?,happy,0.57511353,0.76532539,0.01147736,ธ ากกกคัก อาอาว ถัง อะไร ไละ ท้มำหน,0.40392712,0.00000000,0.00000000,0.57511353,0.02095928,0.00000000
2025-12-31T17:14:00+00:00,mic:206,Speaker_15 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01156314,อาผาักะ ท่บมจับ อง ยังไง เรา ยังเล,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:14:01+00:00,mic:207,Speaker_8 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01145098,ทำนาย เขา จะ เล เขา ดูนแล้หา,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:14:02+00:00,mic:208,Speaker_8 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01056795,รบ ดูล ง มา ย้อย ยาว บาน ฮอบ อย่าง ปังละ,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2025-12-31T17:14:06+00:00,mic:209,Speaker_0 [Match: Low - Tone Change?,angry,1.00000000,0.00000000,0.01027605,เรว ไป้ ปล่อม สถานการ์ หนึ่งยะ,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
